,Landing,Date,Boat,Trip Type,Anglers,Fish Count
2027,dana-wharf-sportfishing,2019-09-09,Reel Fun,1/2 Day AM,17,"60 Calico Bass Released, 12 Calico Bass, 6 Sheephead, 2 Sand Bass"
2028,dana-wharf-sportfishing,2019-09-09,Sum Fun,3/4 Day,21,"100 Calico Bass Released, 27 Calico Bass, 2 Sculpin, 1 Sand Bass, 1 Halibut"
2029,dana-wharf-sportfishing,2019-09-10,Boardroom,1/2 Day PM,6,"150 Calico Bass Released, 15 Calico Bass"
2030,dana-wharf-sportfishing,2019-09-10,Boardroom II,1/2 Day PM,4,"70 Calico Bass Released, 10 Calico Bass"
2031,dana-wharf-sportfishing,2019-09-10,Clemente,3/4 Day,33,"42 Vermilion Rockfish, 38 Bocaccio, 36 Sculpin, 25 Rockfish, 21 Whitefish, 1 Bluefin Tuna"
2032,dana-wharf-sportfishing,2019-09-10,Current,1/2 Day PM,6,"140 Calico Bass Released, 10 Calico Bass"
2033,dana-wharf-sportfishing,2019-09-10,Fury,Overnight,30,"11 Yellowfin Tuna, 10 Bluefin Tuna"
2034,dana-wharf-sportfishing,2019-09-10,Helena,3/4 Day,12,2 Bluefin Tuna
2035,dana-wharf-sportfishing,2019-09-10,Hot Spot,1/2 Day PM,6,"50 Calico Bass Released, 5 Calico Bass"
2036,dana-wharf-sportfishing,2019-09-10,Sum Fun,1/2 Day AM,30,"330 Calico Bass Released, 8 Calico Bass"
2037,dana-wharf-sportfishing,2019-09-11,Boardroom II,1/2 Day AM,1,"30 Calico Bass Released, 10 Vermilion Rockfish, 10 Rockfish, 2 Calico Bass"
2038,dana-wharf-sportfishing,2019-09-11,Clemente,3/4 Day,10,"48 Vermilion Rockfish, 40 Bocaccio, 12 Rockfish, 7 Whitefish, 5 Sculpin"
2039,dana-wharf-sportfishing,2019-09-11,Dana Pride,Full Day,22,12 Yellowtail
2040,dana-wharf-sportfishing,2019-09-11,Hot Spot,3/4 Day,2,"135 Calico Bass Released, 10 Bonito"
2041,dana-wharf-sportfishing,2019-09-11,Sum Fun,1/2 Day AM,36,"110 Calico Bass Released, 14 Calico Bass, 5 Sheephead, 4 Sand Bass"
2042,dana-wharf-sportfishing,2019-09-11,Sum Fun,1/2 Day AM,19,"75 Calico Bass Released, 18 Bonito, 9 Calico Bass, 1 Sand Bass"
2043,dana-wharf-sportfishing,2019-09-12,Boardroom II,1/2 Day AM,2,"70 Calico Bass Released, 7 Calico Bass"
2044,dana-wharf-sportfishing,2019-09-12,Clemente,1/2 Day AM,23,"100 Calico Bass Released, 19 Calico Bass, 3 Sheephead, 3 Sand Bass, 2 Bonito"
2045,dana-wharf-sportfishing,2019-09-12,Dana Pride,3/4 Day,28,"250 Calico Bass Released, 29 Bonito, 24 Calico Bass, 2 Sheephead, 1 Whitefish"
2046,dana-wharf-sportfishing,2019-09-12,Fury,Overnight,30,"9 Yellowfin Tuna, 1 Skipjack Tuna, 1 Bluefin Tuna"
2047,dana-wharf-sportfishing,2019-09-12,Lex Sea,Full Day,3,"6 Bluefin Tuna, 1 Yellowfin Tuna"
2048,dana-wharf-sportfishing,2019-09-12,Sum Fun,1/2 Day Twilight,18,"85 Calico Bass Released, 9 Calico Bass, 2 Rockfish, 2 Bonito, 1 Sand Bass"
2049,dana-wharf-sportfishing,2019-09-13,Clemente,1/2 Day Twilight,23,"45 Calico Bass Released, 5 Calico Bass, 3 Sand Bass"
2050,dana-wharf-sportfishing,2019-09-13,Clemente,3/4 Day,20,"167 Calico Bass Released, 100 Bonito, 10 Calico Bass"
2051,dana-wharf-sportfishing,2019-09-13,Dana Pride,Full Day,29,1 Bluefin Tuna
2052,dana-wharf-sportfishing,2019-09-13,Fury,1/2 Day AM,39,"225 Calico Bass Released, 40 Bonito, 23 Calico Bass, 14 Sand Bass, 2 Whitefish, 2 Sheephead"
2053,dana-wharf-sportfishing,2019-09-13,Helena,3/4 Day,12,"40 Calico Bass Released, 7 Bonito, 2 Sand Bass, 1 Sheephead, 1 Whitefish"
2054,dana-wharf-sportfishing,2019-09-13,Reel Fun,3/4 Day,20,"259 Calico Bass Released, 100 Bonito, 16 Sand Bass, 15 Calico Bass, 1 Sculpin"
2055,dana-wharf-sportfishing,2019-09-13,Sum Fun,1/2 Day AM,41,"180 Calico Bass Released, 14 Bonito, 9 Calico Bass"
2056,dana-wharf-sportfishing,2019-09-13,Sum Fun,1/2 Day PM,29,"140 Calico Bass Released, 15 Calico Bass, 4 Sheephead, 4 Bonito"
2057,dana-wharf-sportfishing,2019-09-14,Boardroom,Full Day,2,"45 Calico Bass Released, 10 Calico Bass, 5 Bonito, 3 Barracuda, 3 Yellowtail"
2058,dana-wharf-sportfishing,2019-09-14,Clemente,1/2 Day Twilight,25,"40 Calico Bass Released, 4 Calico Bass"
2059,dana-wharf-sportfishing,2019-09-14,Clemente,3/4 Day,31,"85 Calico Bass Released, 45 Vermilion Rockfish, 25 Sculpin, 20 Rockfish, 18 Bocaccio, 10 Bonito, 6 Sand Bass, 6 Whitefish, 5 Calico Bass, 1 Sheephead"
2060,dana-wharf-sportfishing,2019-09-14,Dana Pride,Full Day,48,"9 Bonito, 5 Yellowtail, 3 Barracuda, 1 Halibut, 1 Calico Bass"
2061,dana-wharf-sportfishing,2019-09-14,Fury,Overnight,10,"7 Yellowtail, 1 Bluefin Tuna"
2062,dana-wharf-sportfishing,2019-09-14,Helena,3/4 Day,21,"96 Vermilion Rockfish, 49 Sculpin, 13 Bocaccio, 7 Rockfish, 1 Whitefish"
2063,dana-wharf-sportfishing,2019-09-14,Reel Fun,Full Day,18,"90 Calico Bass Released, 5 Bonito, 4 Sand Bass, 3 Calico Bass, 2 Rockfish"
2064,dana-wharf-sportfishing,2019-09-14,San Mateo,1/2 Day AM,10,"12 Whitefish, 4 Calico Bass, 2 Rockfish"
2065,dana-wharf-sportfishing,2019-09-14,Sum Fun,1/2 Day AM,53,"145 Calico Bass Released, 15 Calico Bass, 9 Bonito, 3 Sheephead"
2066,dana-wharf-sportfishing,2019-09-14,Sum Fun,1/2 Day PM,31,"140 Calico Bass Released, 15 Calico Bass, 14 Bonito, 1 Sand Bass"
2067,dana-wharf-sportfishing,2019-09-16,Clemente,3/4 Day,30,"57 Vermilion Rockfish, 48 Rockfish, 32 Bocaccio, 18 Whitefish, 14 Sculpin, 1 Sheephead"
2068,dana-wharf-sportfishing,2019-09-16,Reel Fun,1/2 Day AM,13,"67 Calico Bass Released, 4 Calico Bass, 3 Bonito, 2 Sand Bass, 1 Sculpin"
2069,dana-wharf-sportfishing,2019-09-16,Sum Fun,3/4 Day,8,"85 Calico Bass Released, 38 Vermilion Rockfish, 20 Bonito, 12 Calico Bass, 1 Sand Bass"
2070,dana-wharf-sportfishing,2019-09-17,Clemente,1/2 Day AM,40,"92 Calico Bass Released, 19 Calico Bass, 11 Sand Bass, 1 Sheephead, 1 Sculpin"
2071,dana-wharf-sportfishing,2019-09-17,Dana Pride,3/4 Day,53,"211 Calico Bass Released, 20 Vermilion Rockfish, 16 Calico Bass, 8 Rockfish, 7 Whitefish, 3 Bocaccio, 3 Sculpin, 2 Sand Bass, 2 Sheephead, 1 Bonito"
2072,dana-wharf-sportfishing,2019-09-17,Fury,2 Day,24,"140 Skipjack Tuna, 75 Yellowtail, 72 Calico Bass, 40 Whitefish, 25 Bonito, 20 Blue Perch, 10 Sheephead, 10 Rockfish, 6 Barracuda, 1 Triggerfish, 1 Yellowfin Tuna"
2073,dana-wharf-sportfishing,2019-09-17,Reel Fun,1/2 Day AM,42,"40 Calico Bass Released, 4 Sand Bass, 3 Calico Bass, 2 Whitefish, 1 Sheephead, 1 Rockfish"
2074,dana-wharf-sportfishing,2019-09-17,Sum Fun,3/4 Day,22,"110 Sculpin, 75 Vermilion Rockfish, 70 Rockfish, 50 Calico Bass Released, 40 Bocaccio, 15 Whitefish, 11 Bonito, 8 Calico Bass"
2075,dana-wharf-sportfishing,2019-09-18,Current,Full Day,5,"55 Calico Bass Released, 14 Calico Bass, 5 Bonito, 1 Yellowtail"
2076,dana-wharf-sportfishing,2019-09-18,Dana Pride,1/2 Day AM,36,"70 Calico Bass Released, 19 Calico Bass, 15 Bonito, 13 Sheephead, 2 Sand Bass, 1 Whitefish"
2077,dana-wharf-sportfishing,2019-09-18,Fury,Overnight,32,"37 Bonito, 26 Calico Bass, 16 Whitefish, 10 Yellowtail, 4 Sheephead, 1 Rockfish, 1 Barracuda"
2078,dana-wharf-sportfishing,2019-09-18,San Mateo,Full Day,9,"20 Calico Bass Released, 10 Calico Bass, 10 Bonito, 1 Yellowtail"
2079,dana-wharf-sportfishing,2019-09-18,Sum Fun,Full Day,14,"70 Calico Bass Released, 6 Calico Bass, 6 Yellowtail, 5 Bonito"
2080,dana-wharf-sportfishing,2019-09-19,Boardroom,Overnight,6,"30 Yellowtail, 20 Calico Bass, 12 Bonito, 7 Vermilion Rockfish"
2081,dana-wharf-sportfishing,2019-09-19,Boardroom II,1/2 Day AM,2,20 Vermilion Rockfish
2082,dana-wharf-sportfishing,2019-09-19,Clemente,1/2 Day AM,20,"95 Calico Bass Released, 15 Sheephead, 6 Calico Bass, 1 Sculpin"
2083,dana-wharf-sportfishing,2019-09-19,Fury,Overnight,30,"200 Calico Bass Released, 73 Whitefish, 50 Calico Bass, 40 Sheephead, 40 Bonito, 22 Yellowtail, 15 Blue Perch, 4 Opaleye, 3 Barracuda, 1 Rockfish, 1 Triggerfish"
2084,dana-wharf-sportfishing,2019-09-19,Sum Fun,3/4 Day,30,"105 Sculpin, 30 Rockfish, 25 Vermilion Rockfish, 10 Bocaccio, 8 Whitefish"
2085,dana-wharf-sportfishing,2019-09-20,Boardroom,1/2 Day AM,5,"150 Calico Bass Released, 8 Calico Bass, 8 Bonito, 3 Sand Bass"
2086,dana-wharf-sportfishing,2019-09-20,Boardroom II,1/2 Day AM,3,"60 Calico Bass Released, 30 Vermilion Rockfish"
2087,dana-wharf-sportfishing,2019-09-20,Clemente,1/2 Day AM,22,"67 Calico Bass Released, 12 Calico Bass, 4 Sand Bass, 1 Whitefish, 1 Sheephead"
2088,dana-wharf-sportfishing,2019-09-20,Current,1/2 Day AM,5,"100 Calico Bass Released, 25 Calico Bass"
2089,dana-wharf-sportfishing,2019-09-20,Dana Pride,3/4 Day,39,"180 Calico Bass Released, 39 Calico Bass, 23 Sand Bass, 16 Bonito, 8 Sheephead, 1 Halibut, 1 Whitefish"
2090,dana-wharf-sportfishing,2019-09-20,Fury,Full Day,36,"152 Calico Bass Released, 12 Calico Bass, 4 Bonito, 1 Sheephead"
2091,dana-wharf-sportfishing,2019-09-20,Helena,1/2 Day AM,26,"150 Calico Bass Released, 5 Calico Bass, 3 Sand Bass"
2092,dana-wharf-sportfishing,2019-09-20,Reel Fun,1/2 Day AM,28,"221 Calico Bass Released, 25 Calico Bass, 12 Bonito, 3 Rockfish, 1 Sheephead, 1 Sand Bass"
2093,dana-wharf-sportfishing,2019-09-20,Sum Fun,Full Day,10,"100 Calico Bass Released, 10 Bonito, 1 Yellowtail, 1 Sheephead, 1 Barracuda"
2094,dana-wharf-sportfishing,2019-09-21,Boardroom II,1/2 Day AM,2,"60 Calico Bass Released, 11 Bonito, 10 Calico Bass"
2095,dana-wharf-sportfishing,2019-09-21,Clemente,1/2 Day Twilight,35,"100 Calico Bass Released, 15 Bonito, 2 Sheephead, 2 Sculpin"
2096,dana-wharf-sportfishing,2019-09-21,Clemente,Full Day,22,"32 Bonito, 25 Calico Bass Released, 4 Calico Bass, 2 Barracuda, 1 Yellowtail"
2097,dana-wharf-sportfishing,2019-09-21,Current,1/2 Day Twilight,4,"70 Calico Bass Released, 6 Calico Bass, 3 Bonito, 2 Sand Bass"
2098,dana-wharf-sportfishing,2019-09-21,Dana Pride,3/4 Day,35,"250 Calico Bass Released, 10 Calico Bass, 5 Sand Bass, 2 Sheephead"
2099,dana-wharf-sportfishing,2019-09-21,Helena,3/4 Day,24,30 Calico Bass Released
2100,dana-wharf-sportfishing,2019-09-21,Reel Fun,1/2 Day AM,24,"8 Calico Bass Released, 4 Bonito, 1 Whitefish"
2101,dana-wharf-sportfishing,2019-09-21,Reel Fun,1/2 Day PM,34,"57 Calico Bass Released, 12 Sand Bass, 5 Calico Bass, 1 Bonito"
2102,dana-wharf-sportfishing,2019-09-21,Reel Fun,1/2 Day Twilight,32,"50 Calico Bass Released, 4 Calico Bass, 3 Sand Bass, 2 Rockfish, 1 Sculpin, 1 Bonito"
2103,dana-wharf-sportfishing,2019-09-21,San Mateo,3/4 Day,10,"12 Calico Bass Released, 4 Calico Bass"
2104,dana-wharf-sportfishing,2019-09-21,Sum Fun,3/4 Day,26,"103 Sculpin, 100 Calico Bass Released, 16 Rockfish, 5 Vermilion Rockfish, 4 Calico Bass, 3 Bocaccio, 1 Sand Bass"
2105,dana-wharf-sportfishing,2019-09-22,Boardroom,Full Day,6,"100 Calico Bass Released, 30 Calico Bass, 16 Yellowtail, 11 Bonito"
2106,dana-wharf-sportfishing,2019-09-22,Clemente,3/4 Day,26,"91 Calico Bass Released, 16 Calico Bass, 5 Sand Bass, 1 Sheephead, 1 Sculpin"
2107,dana-wharf-sportfishing,2019-09-22,Dana Pride,1/2 Day AM,57,"35 Calico Bass Released, 33 Bonito, 4 Sheephead, 3 Sand Bass"
2108,dana-wharf-sportfishing,2019-09-22,Dana Pride,1/2 Day PM,64,"80 Calico Bass Released, 3 Sand Bass, 2 Calico Bass"
2109,dana-wharf-sportfishing,2019-09-22,Fury,Full Day,18,"69 Calico Bass Released, 16 Bonito, 6 Calico Bass, 4 Blue Perch, 2 Whitefish, 1 Sheephead, 1 Sculpin, 1 Barracuda"
2110,dana-wharf-sportfishing,2019-09-22,Fury,1.5 Day,20,85 Yellowfin Tuna
2111,dana-wharf-sportfishing,2019-09-22,Reel Fun,1/2 Day Twilight,44,"20 Mackerel, 8 Calico Bass Released"
2112,dana-wharf-sportfishing,2019-09-22,Reel Fun,Full Day,12,"135 Calico Bass Released, 60 Sculpin, 15 Bocaccio, 13 Rockfish, 12 Vermilion Rockfish, 12 Calico Bass, 1 Sheephead"
2113,dana-wharf-sportfishing,2019-09-22,San Mateo,Full Day,13,"25 Calico Bass Released, 14 Bonito, 10 Calico Bass, 1 Whitefish"
2114,dana-wharf-sportfishing,2019-09-22,Sum Fun,1/2 Day PM,26,"100 Calico Bass Released, 4 Calico Bass, 1 Sheephead, 1 Bonito"
2115,dana-wharf-sportfishing,2019-09-22,Sum Fun,1/2 Day Twilight,41,"65 Calico Bass Released, 3 Calico Bass, 1 Sheephead"
2116,dana-wharf-sportfishing,2019-09-23,Clemente,Full Day,26,"45 Calico Bass Released, 27 Bonito, 15 Calico Bass, 3 Sheephead, 2 Barracuda, 2 Yellowtail, 1 Halibut"
2117,dana-wharf-sportfishing,2019-09-23,Dana Pride,1/2 Day AM,25,"82 Calico Bass Released, 6 Calico Bass, 4 Sand Bass, 3 Sheephead, 2 Whitefish, 1 Bonito"
2118,dana-wharf-sportfishing,2019-09-23,Fury,Overnight,31,"91 Skipjack Tuna, 4 Yellowfin Tuna"
2119,dana-wharf-sportfishing,2019-09-23,Helena,3/4 Day,9,1 Yellowfin Tuna
2120,dana-wharf-sportfishing,2019-09-23,Reel Fun,1/2 Day PM,8,"35 Calico Bass Released, 8 Calico Bass"
2121,dana-wharf-sportfishing,2019-09-23,Sum Fun,1/2 Day Twilight,17,"35 Calico Bass Released, 4 Rockfish, 1 Whitefish"
2122,dana-wharf-sportfishing,2019-09-23,Sum Fun,3/4 Day,28,"46 Bocaccio, 21 Vermilion Rockfish, 18 Sculpin, 18 Rockfish, 3 Whitefish, 1 Sand Bass"
2123,dana-wharf-sportfishing,2019-09-24,Boardroom,Full Day,6,"45 Calico Bass Released, 16 Calico Bass, 15 Bonito, 10 Yellowtail"
2124,dana-wharf-sportfishing,2019-09-24,Clemente,3/4 Day,28,"64 Sculpin, 52 Vermilion Rockfish, 30 Rockfish, 30 Bocaccio, 12 Whitefish"
2125,dana-wharf-sportfishing,2019-09-24,Fury,Overnight,30,"24 Skipjack Tuna, 14 Yellowfin Tuna"
2126,dana-wharf-sportfishing,2019-09-24,Sum Fun,1/2 Day AM,31,"100 Calico Bass Released, 13 Bonito, 8 Calico Bass, 1 Sand Bass, 1 Sheephead"
2127,dana-wharf-sportfishing,2019-09-25,Clemente,3/4 Day,24,"125 Vermilion Rockfish, 88 Rockfish, 14 Bocaccio, 5 Whitefish, 1 Sculpin, 1 Yellowfin Tuna"
2128,dana-wharf-sportfishing,2019-09-25,Sum Fun,1/2 Day AM,21,"85 Calico Bass Released, 12 Calico Bass, 1 Bonito"
2129,dana-wharf-sportfishing,2019-09-25,Sum Fun,1/2 Day Twilight,22,"60 Calico Bass Released, 20 Bonito"
2130,dana-wharf-sportfishing,2019-09-26,Boardroom II,1/2 Day AM,3,"50 Calico Bass Released, 12 Bonito, 3 Calico Bass"
2131,dana-wharf-sportfishing,2019-09-26,Clemente,3/4 Day,10,"75 Calico Bass Released, 22 Vermilion Rockfish, 20 Rockfish, 18 Bocaccio, 4 Sculpin, 1 Sand Bass"
2132,dana-wharf-sportfishing,2019-09-26,Dana Pride,Full Day,18,"30 Calico Bass Released, 15 Bonito, 5 Yellowtail, 3 Calico Bass, 2 Whitefish, 1 Sheephead, 1 Barracuda"
2133,dana-wharf-sportfishing,2019-09-26,Fury,2 Day,21,"48 Calico Bass, 32 Yellowtail, 25 Skipjack Tuna, 10 Sheephead, 9 Yellowfin Tuna, 2 Rockfish"
2134,dana-wharf-sportfishing,2019-09-26,Reel Fun,1/2 Day AM,11,"45 Calico Bass Released, 6 Calico Bass, 1 Sheephead"
2135,dana-wharf-sportfishing,2019-09-26,Reel Fun,1/2 Day PM,17,"69 Calico Bass Released, 21 Bonito, 6 Calico Bass, 1 Sand Bass"
2136,dana-wharf-sportfishing,2019-09-26,Sum Fun,1/2 Day Twilight,23,"25 Calico Bass Released, 2 Calico Bass"
2137,dana-wharf-sportfishing,2019-09-26,Sum Fun,3/4 Day,30,"110 Sculpin, 35 Vermilion Rockfish, 25 Rockfish, 16 Whitefish, 12 Bocaccio"
2138,dana-wharf-sportfishing,2019-09-27,Boardroom II,1/2 Day AM,2,"45 Calico Bass Released, 10 Calico Bass, 1 Bonito"
2139,dana-wharf-sportfishing,2019-09-27,Clemente,1/2 Day AM,47,"95 Calico Bass Released, 22 Calico Bass, 4 Sand Bass, 1 Sheephead"
2140,dana-wharf-sportfishing,2019-09-27,Dana Pride,3/4 Day,34,"38 Vermilion Rockfish, 25 Rockfish, 22 Whitefish, 16 Sculpin"
2141,dana-wharf-sportfishing,2019-09-27,Helena,3/4 Day,12,"13 Vermilion Rockfish, 7 Calico Bass, 2 Sand Bass, 2 Rockfish, 2 Bocaccio"
2142,dana-wharf-sportfishing,2019-09-27,Reel Fun,1/2 Day AM,27,"82 Calico Bass Released, 20 Calico Bass, 3 Sheephead"
2143,dana-wharf-sportfishing,2019-09-27,San Mateo,Full Day,12,"30 Bocaccio, 18 Vermilion Rockfish, 15 Rockfish, 7 Sculpin"
2144,dana-wharf-sportfishing,2019-09-27,Sum Fun,1/2 Day Twilight,32,"70 Calico Bass Released, 16 Bonito, 9 Calico Bass"
2145,dana-wharf-sportfishing,2019-09-27,Sum Fun,Full Day,20,"80 Calico Bass Released, 18 Bonito, 10 Yellowtail, 4 Barracuda, 4 Calico Bass"
2146,dana-wharf-sportfishing,2019-09-28,Boardroom,Full Day,5,"75 Calico Bass Released, 25 Calico Bass, 15 Bonito, 3 Yellowtail"
2147,dana-wharf-sportfishing,2019-09-28,Boardroom,Full Day,5,"45 Calico Bass Released, 21 Bonito, 10 Calico Bass, 10 Yellowtail, 1 Sheephead"
2148,dana-wharf-sportfishing,2019-09-28,Clemente,Full Day,27,"60 Calico Bass Released, 14 Bonito, 8 Calico Bass, 2 Barracuda, 1 Yellowtail"
2149,dana-wharf-sportfishing,2019-09-28,Current,1/2 Day AM,6,"28 Vermilion Rockfish, 8 Calico Bass, 1 Sand Bass"
2150,dana-wharf-sportfishing,2019-09-28,Dana Pride,Full Day,34,"75 Calico Bass Released, 52 Bonito, 17 Calico Bass, 2 Yellowtail"
2151,dana-wharf-sportfishing,2019-09-28,Fury,Full Day,26,"69 Bonito, 25 Calico Bass Released, 7 Yellowtail, 1 Calico Bass"
2152,dana-wharf-sportfishing,2019-09-28,Fury,1.5 Day,20,"64 Yellowfin Tuna, 34 Skipjack Tuna, 10 Bluefin Tuna, 1 Yellowtail"
2153,dana-wharf-sportfishing,2019-09-28,Helena,3/4 Day,12,"51 Sculpin, 45 Vermilion Rockfish, 22 Sanddab, 10 Rockfish, 2 Whitefish, 1 Halibut"
2154,dana-wharf-sportfishing,2019-09-28,Reel Fun,1/2 Day Twilight,30,"49 Calico Bass Released, 5 Calico Bass, 2 Sheephead, 2 Sand Bass"
2155,dana-wharf-sportfishing,2019-09-28,Reel Fun,Full Day,32,"69 Calico Bass Released, 19 Sculpin, 10 Vermilion Rockfish, 7 Rockfish, 4 Whitefish, 4 Bocaccio, 2 Sand Bass, 1 Calico Bass"
2156,dana-wharf-sportfishing,2019-09-28,San Mateo,Full Day,7,"97 Calico Bass Released, 2 Calico Bass"
2157,dana-wharf-sportfishing,2019-09-28,Sum Fun,3/4 Day,20,"46 Vermilion Rockfish, 10 Rockfish, 9 Whitefish, 3 Sheephead, 3 Bocaccio, 1 Lingcod"
2158,dana-wharf-sportfishing,2019-09-29,Boardroom,1/2 Day AM,5,"147 Calico Bass Released, 14 Calico Bass"
2159,dana-wharf-sportfishing,2019-09-29,Clemente,3/4 Day,27,"103 Sculpin, 35 Rockfish, 24 Vermilion Rockfish, 16 Whitefish, 10 Bocaccio"
2160,dana-wharf-sportfishing,2019-09-29,Dana Pride,1/2 Day AM,37,"40 Calico Bass Released, 8 Sheephead, 6 Calico Bass"
2161,dana-wharf-sportfishing,2019-09-29,Dana Pride,1/2 Day PM,52,"120 Calico Bass Released, 4 Calico Bass, 1 Sheephead, 1 Sculpin"
2162,dana-wharf-sportfishing,2019-09-29,Sum Fun,1/2 Day PM,38,"100 Calico Bass Released, 5 Sheephead, 5 Calico Bass, 1 Sand Bass"
2163,dana-wharf-sportfishing,2019-09-29,Sum Fun,1/2 Day Twilight,21,"30 Calico Bass Released, 4 Calico Bass, 3 Sheephead"
2164,dana-wharf-sportfishing,2019-09-30,Clemente,3/4 Day,22,"110 Sculpin, 22 Vermilion Rockfish, 16 Bocaccio, 12 Whitefish, 1 Lingcod"
2165,dana-wharf-sportfishing,2019-09-30,Helena,3/4 Day,14,"75 Vermilion Rockfish, 40 Sanddab, 20 Rockfish, 5 Bocaccio, 3 Sculpin"
2166,dana-wharf-sportfishing,2019-09-30,Sum Fun,1/2 Day AM,40,"65 Calico Bass Released, 3 Calico Bass, 2 Sheephead, 1 Rockfish"
2167,dana-wharf-sportfishing,2019-10-01,Clemente,3/4 Day,24,"120 Sculpin, 110 Vermilion Rockfish, 25 Rockfish, 20 Whitefish, 18 Bocaccio"
2168,dana-wharf-sportfishing,2019-10-01,Reel Fun,1/2 Day AM,17,"28 Calico Bass Released, 2 Whitefish, 2 Bonito, 1 Sheephead, 1 Sculpin, 1 Rockfish"
2169,dana-wharf-sportfishing,2019-10-01,Sum Fun,3/4 Day,26,"68 Rockfish, 39 Vermilion Rockfish, 38 Bocaccio, 26 Sculpin, 9 Whitefish"
2170,dana-wharf-sportfishing,2019-10-02,Clemente,3/4 Day,12,"95 Calico Bass Released, 28 Vermilion Rockfish, 18 Bocaccio, 12 Rockfish, 11 Calico Bass, 7 Sand Bass, 3 Sculpin"
2171,dana-wharf-sportfishing,2019-10-02,Dana Pride,1/2 Day AM,46,"140 Calico Bass Released, 3 Sand Bass, 3 Calico Bass, 2 Sculpin"
2172,dana-wharf-sportfishing,2019-10-02,Fury,1.5 Day,27,"135 Yellowfin Tuna, 85 Skipjack Tuna, 2 Dorado"
2173,dana-wharf-sportfishing,2019-10-02,Reel Fun,1/2 Day Twilight,15,"80 Calico Bass Released, 3 Calico Bass, 1 Bonito, 1 Sheephead"
2174,dana-wharf-sportfishing,2019-10-02,Reel Fun,3/4 Day,12,"40 Bocaccio, 26 Sanddab, 20 Vermilion Rockfish, 14 Sculpin, 9 Rockfish, 5 Whitefish, 1 Sand Bass Released"
2175,dana-wharf-sportfishing,2019-10-02,Sum Fun,1/2 Day AM,28,"75 Calico Bass Released, 13 Sheephead, 5 Calico Bass"
2176,dana-wharf-sportfishing,2019-10-03,Clemente,3/4 Day,23,"105 Vermilion Rockfish, 65 Calico Bass Released, 35 Rockfish, 28 Bocaccio, 5 Sand Bass, 5 Sculpin, 1 Calico Bass, 1 Sheephead"
2177,dana-wharf-sportfishing,2019-10-03,Fury,Full Day,13,1 Yellowfin Tuna
2178,dana-wharf-sportfishing,2019-10-03,Helena,3/4 Day,12,"110 Vermilion Rockfish, 100 Calico Bass Released, 10 Rockfish, 3 Sculpin, 1 Whitefish"
2179,dana-wharf-sportfishing,2019-10-03,Reel Fun,1/2 Day AM,15,"67 Calico Bass Released, 13 Sheephead, 6 Calico Bass, 4 Bocaccio, 1 Sand Bass"
2180,dana-wharf-sportfishing,2019-10-03,Sum Fun,1/2 Day AM,35,"80 Calico Bass Released, 2 Calico Bass"
2181,dana-wharf-sportfishing,2019-10-03,Sum Fun,1/2 Day Twilight,23,"65 Calico Bass Released, 4 Sheephead, 2 Calico Bass"
2182,dana-wharf-sportfishing,2019-10-03,Sum Fun,1/2 Day Twilight,23,"65 Calico Bass Released, 4 Sheephead, 2 Calico Bass"
2183,dana-wharf-sportfishing,2019-10-04,Clemente,3/4 Day,18,"64 Vermilion Rockfish, 27 Sculpin, 20 Rockfish, 15 Bocaccio, 10 Whitefish"
2184,dana-wharf-sportfishing,2019-10-04,Dana Pride,3/4 Day,33,"128 Bocaccio, 64 Vermilion Rockfish, 50 Calico Bass Released, 21 Rockfish, 8 Sculpin, 3 Sand Bass, 3 Calico Bass, 3 Whitefish"
2185,dana-wharf-sportfishing,2019-10-04,Reel Fun,3/4 Day,13,"76 Calico Bass Released, 65 Sculpin, 17 Vermilion Rockfish, 8 Bocaccio, 6 Rockfish, 4 Whitefish, 2 Sand Bass, 1 Calico Bass"
2186,dana-wharf-sportfishing,2019-10-04,Sum Fun,1/2 Day Twilight,40,"55 Calico Bass Released, 6 Sculpin, 2 Rockfish, 2 Sand Bass"
2187,dana-wharf-sportfishing,2019-10-04,Sum Fun,3/4 Day,28,"70 Calico Bass Released, 27 Rockfish, 12 Vermilion Rockfish, 8 Sanddab, 8 Bocaccio, 6 Whitefish, 2 Sculpin, 2 Calico Bass"
2188,dana-wharf-sportfishing,2019-10-05,Boardroom II,1/2 Day AM,3,"40 Calico Bass Released, 30 Vermilion Rockfish, 3 Calico Bass"
2189,dana-wharf-sportfishing,2019-10-05,Clemente,Full Day,23,"55 Bonito, 40 Calico Bass Released, 5 Calico Bass, 2 Yellowtail, 1 Sheephead"
2190,dana-wharf-sportfishing,2019-10-05,Dana Pride,3/4 Day,60,"120 Calico Bass Released, 20 Sand Bass, 9 Sheephead, 8 Calico Bass, 2 Sculpin, 1 Halibut"
2191,dana-wharf-sportfishing,2019-10-05,Fury,2 Day,19,"68 Yellowfin Tuna, 45 Bonito, 35 Skipjack Tuna, 10 Whitefish, 10 Calico Bass, 6 Yellowtail, 2 Bluefin Tuna, 1 Barracuda"
2192,dana-wharf-sportfishing,2019-10-05,Helena,3/4 Day,24,"80 Vermilion Rockfish, 65 Calico Bass Released, 17 Rockfish, 10 Bocaccio, 3 Sculpin, 3 Calico Bass, 2 Whitefish"
